school_year,crdc_wave,nces_school_id,school_name,enrollment_crdc,idea_count,idea_share,section_504_count,section_504_share,lep_count,lep_share,accommodations_count,accommodations_share,chronic_absent_count,chronic_absent_rate,district_name,state,county_name,locale_group,school_level,school_type,is_virtual,is_operating,enrollment_k12,classroom_teacher_fte,school_ptr,frl_eligible,frl_rate
2015-2016,2015-16,291165000071,EXCELSIOR SPRINGS TECH. HIGH,190,8,0.042105263157894736,0,0.0,0,0.0,8,0.042105263157894736,,,EXCELSIOR SPRINGS 40,MO,Clay County,Town,High,Career and Technical,False,True,188.0,28.0,6.71,185.0,0.984
2015-2016,2015-16,291165000416,ELKHORN ELEMENTARY,208,23,0.11057692307692307,4,0.019230769230769232,2,0.009615384615384616,27,0.12980769230769232,,,EXCELSIOR SPRINGS 40,MO,Ray County,Rural,Primary,Regular School,False,True,209.0,17.94,11.65,90.0,0.4306
2015-2016,2015-16,291165000417,LEWIS ELEMENTARY,491,72,0.14663951120162932,15,0.03054989816700611,0,0.0,87,0.17718940936863545,,,EXCELSIOR SPRINGS 40,MO,Clay County,Town,Primary,Regular School,False,True,480.0,40.43,14.99,397.0,0.6551
2015-2016,2015-16,291165000418,EXCELSIOR SPRINGS MIDDLE,603,69,0.11442786069651742,10,0.01658374792703151,4,0.006633499170812604,79,0.1310116086235489,,,EXCELSIOR SPRINGS 40,MO,Clay County,Town,Middle,Regular School,False,True,598.0,38.73,15.44,272.0,0.4548
2015-2016,2015-16,291165000420,EXCELSIOR SPRINGS HIGH,780,56,0.07179487179487179,19,0.02435897435897436,0,0.0,75,0.09615384615384616,,,EXCELSIOR SPRINGS 40,MO,Clay County,Town,High,Regular School,False,True,791.0,47.9,16.51,319.0,0.4033
2015-2016,2015-16,291165000421,WESTVIEW ELEMENTARY,531,84,0.15819209039548024,4,0.007532956685499058,4,0.007532956685499058,88,0.1657250470809793,,,EXCELSIOR SPRINGS 40,MO,Clay County,Town,Primary,Regular School,False,True,529.0,35.9,15.24,283.0,0.5174
2015-2016,2015-16,291229000489,BLUE HILLS ELEM.,412,29,0.0703883495145631,11,0.02669902912621359,40,0.0970873786407767,40,0.0970873786407767,,,FORT OSAGE R-I,MO,Jackson County,Rural,Primary,Regular School,False,True,409.0,27.29,14.99,171.0,0.4181
2015-2016,2015-16,291229000490,BUCKNER ELEM.,383,56,0.1462140992167102,9,0.02349869451697128,6,0.015665796344647518,65,0.16971279373368145,,,FORT OSAGE R-I,MO,Jackson County,Town,Primary,Regular School,False,True,383.0,26.1,14.67,191.0,0.4987
2015-2016,2015-16,291229000491,CLER-MONT ELEM.,402,30,0.07462686567164178,4,0.009950248756218905,9,0.022388059701492536,34,0.0845771144278607,,,FORT OSAGE R-I,MO,Jackson County,Suburb,Primary,Regular School,False,True,398.0,27.1,14.69,228.0,0.5729
2015-2016,2015-16,291229000493,ELM GROVE ELEM.,381,42,0.11023622047244094,6,0.015748031496062992,16,0.04199475065616798,48,0.12598425196850394,,,FORT OSAGE R-I,MO,Jackson County,Suburb,Primary,Regular School,False,True,385.0,27.21,14.15,276.0,0.7169
2015-2016,2015-16,291229000494,OSAGE TRAIL MIDDLE,751,70,0.09320905459387484,23,0.03062583222370173,8,0.010652463382157125,93,0.12383488681757657,,,FORT OSAGE R-I,MO,Jackson County,Rural,Middle,Regular School,False,True,756.0,51.49,14.68,363.0,0.4802
2015-2016,2015-16,291229000496,FORT OSAGE HIGH,1444,135,0.09349030470914127,23,0.01592797783933518,21,0.014542936288088643,158,0.10941828254847645,,,FORT OSAGE R-I,MO,Jackson County,Rural,High,Regular School,False,True,1503.0,78.91,19.05,710.0,0.4724
2015-2016,2015-16,291229002284,FIRE PRAIRIE MIDDLE,743,82,0.11036339165545088,13,0.017496635262449527,15,0.020188425302826378,95,0.1278600269179004,,,FORT OSAGE R-I,MO,Jackson County,Rural,Middle,Regular School,False,True,746.0,44.39,16.81,417.0,0.559
2015-2016,2015-16,291229002310,EARLY CHILDHOOD CTR.,115,71,0.6173913043478261,2,0.017391304347826087,0,0.0,73,0.6347826086956522,,,FORT OSAGE R-I,MO,Jackson County,Suburb,Primary,Regular School,False,True,0.0,8.2,12.8,0.0,0.0
2015-2016,2015-16,291229002995,LEWIS AND CLARK ACADEMY,73,0,0.0,2,0.0273972602739726,2,0.0273972602739726,2,0.0273972602739726,,,FORT OSAGE R-I,MO,Jackson County,Rural,Other,Alternative,False,True,0.0,8.5,0.0,,
2015-2016,2015-16,291229003103,INDIAN TRAILS ELEM.,386,21,0.054404145077720206,9,0.023316062176165803,12,0.031088082901554404,30,0.07772020725388601,,,FORT OSAGE R-I,MO,Jackson County,Rural,Primary,Regular School,False,True,389.0,26.81,14.51,205.0,0.527
2015-2016,2015-16,291308000546,GRAIN VALLEY HIGH,1199,99,0.08256880733944955,14,0.011676396997497914,2,0.0016680567139282735,113,0.09424520433694746,,,GRAIN VALLEY R-V,MO,Jackson County,Suburb,High,Regular School,False,True,1190.0,75.63,15.73,197.0,0.1655
2015-2016,2015-16,291308000547,MATTHEWS ELEM.,445,32,0.07191011235955057,2,0.0044943820224719105,0,0.0,34,0.07640449438202247,,,GRAIN VALLEY R-V,MO,Jackson County,Suburb,Primary,Regular School,False,True,443.0,30.52,14.52,119.0,0.2686
2015-2016,2015-16,291308001965,SNI-A-BAR ELEM.,483,51,0.10559006211180125,2,0.004140786749482402,0,0.0,53,0.10973084886128365,,,GRAIN VALLEY R-V,MO,Jackson County,Suburb,Primary,Regular School,False,True,483.0,33.42,14.45,104.0,0.2153
2015-2016,2015-16,291308002463,GRAIN VALLEY SOUTH MIDDLE SCHL,646,66,0.1021671826625387,10,0.015479876160990712,0,0.0,76,0.11764705882352941,,,GRAIN VALLEY R-V,MO,Jackson County,Suburb,Middle,Regular School,False,True,645.0,47.94,13.45,141.0,0.2186
2015-2016,2015-16,291308002866,PRAIRIE BRANCH ELEM.,559,45,0.08050089445438283,4,0.007155635062611807,0,0.0,49,0.08765652951699464,,,GRAIN VALLEY R-V,MO,Jackson County,Rural,Primary,Regular School,False,True,532.0,35.62,15.58,51.0,0.0919
2015-2016,2015-16,291308002976,STONY POINT ELEM.,432,52,0.12037037037037036,11,0.02546296296296296,2,0.004629629629629629,63,0.14583333333333334,,,GRAIN VALLEY R-V,MO,Jackson County,Suburb,Primary,Regular School,False,True,437.0,31.62,13.82,48.0,0.1098
2015-2016,2015-16,291308003161,GRAIN VALLEY NORTH MIDDLE SCHL,303,20,0.066006600660066,9,0.0297029702970297,0,0.0,29,0.09570957095709572,,,GRAIN VALLEY R-V,MO,Jackson County,Rural,Middle,Regular School,False,True,300.0,24.25,12.37,41.0,0.1367
2015-2016,2015-16,291308003169,GRAIN VALLEY EARLY CHILDHD CTR,45,38,0.8444444444444444,0,0.0,0,0.0,38,0.8444444444444444,,,GRAIN VALLEY R-V,MO,Jackson County,Rural,Primary,Regular School,False,True,0.0,7.0,8.71,3.0,0.0492
2015-2016,2015-16,291314000548,BELVIDERE ELEM.,364,22,0.06043956043956044,10,0.027472527472527472,37,0.10164835164835165,32,0.08791208791208792,,,GRANDVIEW C-4,MO,Jackson County,Suburb,Primary,Regular School,False,True,361.0,24.06,15.0,277.0,0.7673
2015-2016,2015-16,291314000549,BUTCHER-GREENE ELEM.,423,31,0.07328605200945626,2,0.004728132387706856,91,0.21513002364066194,33,0.07801418439716312,,,GRANDVIEW C-4,MO,Jackson County,Suburb,Primary,Regular School,False,True,421.0,28.06,15.0,381.0,0.905
2015-2016,2015-16,291314000550,CONN-WEST ELEM.,439,21,0.04783599088838269,8,0.018223234624145785,62,0.14123006833712984,29,0.06605922551252848,,,GRANDVIEW C-4,MO,Jackson County,Suburb,Primary,Regular School,False,True,435.0,27.06,16.08,379.0,0.8713
2015-2016,2015-16,291314000551,GRANDVIEW MIDDLE,601,52,0.08652246256239601,8,0.013311148086522463,32,0.05324459234608985,60,0.09983361064891846,,,GRANDVIEW C-4,MO,Jackson County,Suburb,Middle,Regular School,False,True,597.0,38.87,15.36,450.0,0.7538
2015-2016,2015-16,291314000554,MARTIN CITY ELEM.,748,95,0.1270053475935829,6,0.008021390374331552,147,0.196524064171123,101,0.13502673796791445,,,GRANDVIEW C-4,MO,Jackson County,City,Primary,Regular School,False,True,772.0,51.56,14.97,601.0,0.7785
2015-2016,2015-16,291314000555,MEADOWMERE ELEM.,450,38,0.08444444444444445,4,0.008888888888888889,69,0.15333333333333332,42,0.09333333333333334,,,GRANDVIEW C-4,MO,Jackson County,Suburb,Primary,Regular School,False,True,441.0,28.06,15.72,284.0,0.644
2015-2016,2015-16,291314000556,GRANDVIEW SR. HIGH,1179,97,0.08227311280746395,13,0.01102629346904156,50,0.04240882103477523,110,0.09329940627650551,,,GRANDVIEW C-4,MO,Jackson County,Suburb,High,Regular School,False,True,1230.0,64.97,18.93,850.0,0.6911
2015-2016,2015-16,291314000948,GRANDVIEW ALTERNATIVE SCH.,100,43,0.43,4,0.04,2,0.02,47,0.47,,,GRANDVIEW C-4,MO,Jackson County,Suburb,Other,Alternative,False,True,0.0,13.0,0.0,,
2015-2016,2015-16,291368000596,HARDIN-CENTRAL ELEM.,124,11,0.08870967741935484,0,0.0,7,0.056451612903225805,11,0.08870967741935484,,,HARDIN-CENTRAL C-2,MO,Ray County,Rural,Primary,Regular School,False,True,113.0,11.23,11.84,69.0,0.5188
2015-2016,2015-16,291368000597,HARDIN-CENTRAL HIGH,119,11,0.09243697478991597,0,0.0,0,0.0,11,0.09243697478991597,,,HARDIN-CENTRAL C-2,MO,Ray County,Rural,High,Regular School,False,True,94.0,10.63,8.84,43.0,0.4574
2015-2016,2015-16,291376000091,EARLY CHILDHOOD CTR.,314,7,0.022292993630573247,7,0.022292993630573247,4,0.012738853503184714,14,0.044585987261146494,,,HARRISONVILLE R-IX,MO,Cass County,Town,Primary,Regular School,False,True,178.0,14.75,21.22,119.0,0.3802
2015-2016,2015-16,291376000602,HARRISONVILLE ELEM.,469,32,0.06823027718550106,4,0.008528784648187633,6,0.01279317697228145,36,0.0767590618336887,,,HARRISONVILLE R-IX,MO,Cass County,Town,Primary,Regular School,False,True,468.0,34.75,13.47,235.0,0.5021
2015-2016,2015-16,291376000604,MCEOWEN ELEM.,378,38,0.10052910052910052,6,0.015873015873015872,8,0.021164021164021163,44,0.1164021164021164,,,HARRISONVILLE R-IX,MO,Cass County,Town,Middle,Regular School,False,True,379.0,25.9,14.63,194.0,0.5119
2015-2016,2015-16,291376000605,HARRISONVILLE HIGH,887,57,0.06426155580608793,51,0.05749718151071026,11,0.012401352874859075,108,0.12175873731679819,,,HARRISONVILLE R-IX,MO,Cass County,Town,High,Regular School,False,True,884.0,53.82,16.43,339.0,0.3835
2015-2016,2015-16,291376002659,HARRISONVILLE MIDDLE,542,38,0.07011070110701106,15,0.027675276752767528,10,0.01845018450184502,53,0.09778597785977859,,,HARRISONVILLE R-IX,MO,Cass County,Town,Middle,Regular School,False,True,540.0,44.29,12.19,241.0,0.4463
2015-2016,2015-16,291434000651,BURKE ELEM.,490,17,0.03469387755102041,0,0.0,17,0.03469387755102041,17,0.03469387755102041,,,HICKMAN MILLS C-1,MO,Jackson County,City,Primary,Regular School,False,True,487.0,30.5,15.97,487.0,1.0
2015-2016,2015-16,291434000652,DOBBS ELEM.,395,64,0.1620253164556962,0,0.0,44,0.11139240506329114,64,0.1620253164556962,,,HICKMAN MILLS C-1,MO,Jackson County,City,Primary,Regular School,False,True,396.0,29.0,13.66,396.0,1.0
2015-2016,2015-16,291434000655,INGELS ELEM.,384,46,0.11979166666666667,0,0.0,46,0.11979166666666667,46,0.11979166666666667,,,HICKMAN MILLS C-1,MO,Jackson County,City,Primary,Regular School,False,True,393.0,26.0,15.12,393.0,1.0
2015-2016,2015-16,291434000659,SANTA FE ELEM.,313,53,0.16932907348242812,0,0.0,44,0.14057507987220447,53,0.16932907348242812,,,HICKMAN MILLS C-1,MO,Jackson County,City,Primary,Regular School,False,True,317.0,26.0,12.19,317.0,1.0
2015-2016,2015-16,291434000663,TRUMAN ELEM.,368,33,0.08967391304347826,0,0.0,50,0.1358695652173913,33,0.08967391304347826,,,HICKMAN MILLS C-1,MO,Jackson County,City,Primary,Regular School,False,True,370.0,26.4,14.02,370.0,1.0
2015-2016,2015-16,291434000664,WARFORD ELEM.,392,52,0.1326530612244898,0,0.0,38,0.09693877551020408,52,0.1326530612244898,,,HICKMAN MILLS C-1,MO,Jackson County,City,Primary,Regular School,False,True,395.0,28.0,14.11,395.0,1.0
2015-2016,2015-16,291434002287,CRITTENTON TREATMENT CENTER,54,22,0.4074074074074074,0,0.0,0,0.0,22,0.4074074074074074,,,HICKMAN MILLS C-1,MO,Jackson County,City,Other,Regular School,False,True,0.0,,,,
2015-2016,2015-16,291434002979,EARLY CHILDHOOD CTR.,224,27,0.12053571428571429,0,0.0,22,0.09821428571428571,27,0.12053571428571429,,,HICKMAN MILLS C-1,MO,Jackson County,Rural,Primary,Regular School,False,True,0.0,19.0,11.84,225.0,1.0
2015-2016,2015-16,291434003156,RUSKIN HIGH SCHOOL,920,131,0.1423913043478261,0,0.0,19,0.020652173913043477,131,0.1423913043478261,,,HICKMAN MILLS C-1,MO,Jackson County,City,High,Regular School,False,True,1070.0,79.49,13.46,1070.0,1.0
2015-2016,2015-16,291434003162,SMITH-HALE MIDDLE,698,89,0.12750716332378223,0,0.0,28,0.04011461318051576,89,0.12750716332378223,,,HICKMAN MILLS C-1,MO,Jackson County,City,Middle,Regular School,False,True,759.0,58.04,13.08,759.0,1.0
2015-2016,2015-16,291434003246,ERVIN EARLY LEARNING CENTER,771,96,0.1245136186770428,0,0.0,56,0.07263294422827497,96,0.1245136186770428,,,HICKMAN MILLS C-1,MO,Jackson County,City,Primary,Regular School,False,True,514.0,58.0,13.62,790.0,1.0
2015-2016,2015-16,291548000707,THOMAS HART BENTON ELEM.,444,35,0.07882882882882883,6,0.013513513513513514,37,0.08333333333333333,41,0.09234234234234234,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,450.0,29.0,16.03,395.0,0.8495
2015-2016,2015-16,291548000708,BLACKBURN ELEM.,417,30,0.07194244604316546,6,0.014388489208633094,11,0.026378896882494004,36,0.08633093525179857,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,401.0,26.0,16.5,183.0,0.4266
2015-2016,2015-16,291548000709,BRIDGER MIDDLE,769,76,0.0988296488946684,17,0.022106631989596878,39,0.05071521456436931,93,0.12093628088426528,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Middle,Regular School,False,True,770.0,43.63,17.65,518.0,0.6727
2015-2016,2015-16,291548000710,BRYANT ELEM.,240,16,0.06666666666666667,2,0.008333333333333333,35,0.14583333333333334,18,0.075,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,248.0,16.0,15.5,195.0,0.7863
2015-2016,2015-16,291548000711,GLENDALE ELEM.,487,40,0.08213552361396304,4,0.008213552361396304,36,0.07392197125256673,44,0.09034907597535935,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,461.0,30.3,16.37,323.0,0.6512
2015-2016,2015-16,291548000713,JOHN W. LUFF ELEM.,412,34,0.0825242718446602,2,0.0048543689320388345,56,0.13592233009708737,36,0.08737864077669903,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,390.0,26.0,15.96,256.0,0.6169
2015-2016,2015-16,291548000714,MILL CREEK ELEM.,277,36,0.1299638989169675,2,0.007220216606498195,7,0.02527075812274368,38,0.1371841155234657,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,254.0,17.0,16.82,225.0,0.7867
2015-2016,2015-16,291548000716,OTT ELEM.,473,38,0.080338266384778,0,0.0,33,0.06976744186046512,38,0.080338266384778,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,437.0,27.0,16.93,349.0,0.7637
2015-2016,2015-16,291548000718,PROCTER ELEM.,223,25,0.11210762331838565,0,0.0,30,0.13452914798206278,25,0.11210762331838565,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,225.0,13.5,16.67,177.0,0.7867
2015-2016,2015-16,291548000719,RANDALL ELEM.,274,18,0.06569343065693431,0,0.0,9,0.032846715328467155,18,0.06569343065693431,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,264.0,19.0,14.89,246.0,0.8693
2015-2016,2015-16,291548000720,SPRING BRANCH ELEM.,256,57,0.22265625,0,0.0,23,0.08984375,57,0.22265625,,,INDEPENDENCE 30,MO,Jackson County,Rural,Primary,Regular School,False,True,241.0,20.5,11.76,145.0,0.6017
2015-2016,2015-16,291548000721,SYCAMORE HILLS ELEM.,526,41,0.0779467680608365,11,0.02091254752851711,70,0.13307984790874525,52,0.09885931558935361,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,490.0,33.0,15.45,311.0,0.6098
2015-2016,2015-16,291548000722,TRUMAN HIGH,1597,121,0.07576706324358172,42,0.026299311208515967,129,0.08077645585472762,163,0.10206637445209768,,,INDEPENDENCE 30,MO,Jackson County,Suburb,High,Regular School,False,True,1605.0,86.8,18.49,779.0,0.4854
2015-2016,2015-16,291548000724,WILLIAM CHRISMAN HIGH,1426,140,0.09817671809256662,27,0.018934081346423562,28,0.019635343618513323,167,0.11711079943899018,,,INDEPENDENCE 30,MO,Jackson County,Suburb,High,Regular School,False,True,1425.0,81.63,17.46,898.0,0.6302
2015-2016,2015-16,291548000725,WILLIAM SOUTHERN ELEM.,518,39,0.07528957528957529,8,0.015444015444015444,35,0.06756756756756757,47,0.09073359073359073,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,495.0,35.0,14.94,328.0,0.6272
2015-2016,2015-16,291548000952,DAY TREATMENT,204,68,0.3333333333333333,7,0.03431372549019608,7,0.03431372549019608,75,0.36764705882352944,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Other,Regular School,False,True,0.0,,,,
2015-2016,2015-16,291548001485,HANTHORN EARLY EDUCATION,260,84,0.3230769230769231,0,0.0,2,0.007692307692307693,84,0.3230769230769231,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,0.0,15.0,21.53,227.0,0.7028
2015-2016,2015-16,291548001707,INDEPENDENCE ACADEMY,204,68,0.3333333333333333,7,0.03431372549019608,7,0.03431372549019608,75,0.36764705882352944,,,INDEPENDENCE 30,MO,Jackson County,Suburb,High,Alternative,False,True,0.0,23.0,0.0,,
2015-2016,2015-16,291548002339,BINGHAM MIDDLE,805,91,0.11304347826086956,18,0.02236024844720497,23,0.02857142857142857,109,0.13540372670807455,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Middle,Regular School,False,True,851.0,47.42,17.95,610.0,0.7168
2015-2016,2015-16,291548002374,SANTA FE TRAIL ELEM.,425,24,0.05647058823529412,4,0.009411764705882352,23,0.05411764705882353,28,0.06588235294117648,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,348.0,30.5,12.39,297.0,0.7857
2015-2016,2015-16,291548002807,PIONEER RIDGE MIDDLE,777,79,0.10167310167310167,14,0.018018018018018018,64,0.08236808236808237,93,0.11969111969111969,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Middle,Regular School,False,True,829.0,45.93,18.05,471.0,0.5682
2015-2016,2015-16,291548003090,CLIFFORD H. NOWLIN MIDDLE,828,91,0.10990338164251208,13,0.01570048309178744,115,0.1388888888888889,104,0.12560386473429952,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Middle,Regular School,False,True,844.0,48.0,17.58,713.0,0.8448
2015-2016,2015-16,291548003091,THREE TRAILS ELEM.,446,38,0.08520179372197309,8,0.017937219730941704,94,0.21076233183856502,46,0.1031390134529148,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,465.0,25.5,18.24,364.0,0.7828
2015-2016,2015-16,291548003096,VAN HORN HIGH,945,109,0.11534391534391535,16,0.016931216931216932,75,0.07936507936507936,125,0.13227513227513227,,,INDEPENDENCE 30,MO,Jackson County,Suburb,High,Regular School,False,True,999.0,60.05,16.64,810.0,0.8108
2015-2016,2015-16,291548003098,SUGAR CREEK ELEM.,190,4,0.021052631578947368,0,0.0,29,0.15263157894736842,4,0.021052631578947368,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,200.0,13.5,14.81,166.0,0.83
2015-2016,2015-16,291548003099,FAIRMOUNT ELEM.,381,51,0.13385826771653545,4,0.010498687664041995,87,0.2283464566929134,55,0.14435695538057744,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,367.0,27.5,13.35,327.0,0.891
2015-2016,2015-16,291548003107,KORTE ELEM.,596,54,0.09060402684563758,8,0.013422818791946308,122,0.20469798657718122,62,0.1040268456375839,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,585.0,38.0,15.89,504.0,0.8344
2015-2016,2015-16,291548003157,SUNSHINE CENTER,129,4,0.031007751937984496,0,0.0,0,0.0,4,0.031007751937984496,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,0.0,,,180.0,0.793
2015-2016,2015-16,291548003210,ABRAHAM MALLINSON ELEMENTARY,375,40,0.10666666666666667,4,0.010666666666666666,69,0.184,44,0.11733333333333333,,,INDEPENDENCE 30,MO,Jackson County,Suburb,Primary,Regular School,False,True,346.0,22.0,15.73,303.0,0.8757
2015-2016,2015-16,291548003213,LITTLE BLUE ELEMENTARY,292,38,0.13013698630136986,0,0.0,16,0.0547945205479452,38,0.13013698630136986,,,INDEPENDENCE 30,MO,Jackson County,Rural,Primary,Regular School,False,True,254.0,19.01,14.31,112.0,0.4118
2015-2016,2015-16,291640000557,BORDER STAR MONTESSORI,356,37,0.10393258426966293,4,0.011235955056179775,8,0.02247191011235955,41,0.1151685393258427,,,KANSAS CITY 33,MO,Jackson County,City,Primary,Regular School,False,True,266.0,22.53,15.93,356.0,0.9916
2015-2016,2015-16,291640000824,GARFIELD ELEM.,839,72,0.08581644815256258,10,0.011918951132300357,285,0.3396901072705602,82,0.09773539928486293,,,KANSAS CITY 33,MO,Jackson County,City,Primary,Regular School,False,True,509.0,51.0,16.53,840.0,0.9964
2015-2016,2015-16,291640000826,GEORGE MELCHER ELEM.,381,45,0.11811023622047244,4,0.010498687664041995,20,0.05249343832020997,49,0.12860892388451445,,,KANSAS CITY 33,MO,Jackson County,City,Primary,Regular School,False,True,394.0,24.49,16.09,391.0,0.9924
2015-2016,2015-16,291640000837,JAMES ELEM.,402,54,0.13432835820895522,12,0.029850746268656716,286,0.7114427860696517,66,0.16417910447761194,,,KANSAS CITY 33,MO,Jackson County,City,Primary,Regular School,False,True,402.0,27.21,14.77,399.0,0.9925
2015-2016,2015-16,291640000838,JOHN T. HARTMAN ELEM.,322,49,0.15217391304347827,2,0.006211180124223602,38,0.11801242236024845,51,0.15838509316770186,,,KANSAS CITY 33,MO,Jackson County,City,Primary,Regular School,False,True,300.0,22.64,14.36,322.0,0.9908
2015-2016,2015-16,291640000840,CENTRAL ACADEMY OF EXCELLENCE,588,90,0.15306122448979592,15,0.025510204081632654,8,0.013605442176870748,105,0.17857142857142858,,,KANSAS CITY 33,MO,Jackson County,City,High,Career and Technical,False,True,605.0,37.6,16.09,602.0,0.995
2015-2016,2015-16,291640000844,LINCOLN COLLEGE PREP.,954,0,0.0,13,0.013626834381551363,82,0.0859538784067086,13,0.013626834381551363,,,KANSAS CITY 33,MO,Jackson County,City,Other,Regular School,False,True,951.0,47.38,20.07,948.0,0.9968
2015-2016,2015-16,291640000860,NORTHEAST HIGH,733,81,0.11050477489768076,6,0.008185538881309686,205,0.27967257844474763,87,0.11869031377899045,,,KANSAS CITY 33,MO,Jackson County,City,High,Regular School,False,True,731.0,38.42,19.03,728.0,0.9959
2015-2016,2015-16,291640000862,PASEO ACAD. OF PERFORMING ARTS,508,96,0.1889763779527559,18,0.03543307086614173,42,0.08267716535433071,114,0.22440944881889763,,,KANSAS CITY 33,MO,Jackson County,City,High,Regular School,False,True,503.0,39.45,12.75,500.0,0.994
2015-2016,2015-16,291640000863,PHILLIS WHEATLEY ELEM.,353,78,0.22096317280453256,6,0.0169971671388102,139,0.3937677053824363,84,0.23796033994334279,,,KANSAS CITY 33,MO,Jackson County,City,Primary,Regular School,False,True,344.0,28.0,12.64,351.0,0.9915
2015-2016,2015-16,291640000864,PITCHER ELEM.,325,35,0.1076923076923077,8,0.024615384615384615,66,0.20307692307692307,43,0.13230769230769232,,,KANSAS CITY 33,MO,Jackson County,City,Primary,Regular School,False,True,309.0,24.1,13.61,325.0,0.9909
2015-2016,2015-16,291640000865,CONTRACT,18,14,0.7777777777777778,0,0.0,0,0.0,14,0.7777777777777778,,,KANSAS CITY 33,MO,Jackson County,City,Other,Regular School,False,True,0.0,,,,
2015-2016,2015-16,291640000880,EAST HIGH SCHOOL,839,96,0.11442193087008343,6,0.007151370679380214,443,0.5280095351609059,102,0.12157330154946365,,,KANSAS CITY 33,MO,Jackson County,City,High,Regular School,False,True,843.0,53.76,15.68,840.0,0.9964
2015-2016,2015-16,291640000882,WENDELL PHILLIPS ELEM.,280,32,0.11428571428571428,4,0.014285714285714285,2,0.007142857142857143,36,0.12857142857142856,,,KANSAS CITY 33,MO,Jackson County,City,Primary,Regular School,False,True,268.0,19.19,14.7,279.0,0.9894
2015-2016,2015-16,291640000887,WHITTIER ELEM.,519,42,0.08092485549132948,15,0.028901734104046242,290,0.558766859344894,57,0.10982658959537572,,,KANSAS CITY 33,MO,Jackson County,City,Primary,Regular School,False,True,527.0,32.1,16.42,524.0,0.9943
2015-2016,2015-16,291640001718,AC PREP ELEMENTARY,362,36,0.09944751381215469,7,0.019337016574585635,0,0.0,43,0.11878453038674033,,,KANSAS CITY 33,MO,Jackson County,City,Primary,Regular School,False,True,345.0,22.0,16.27,355.0,0.9916
2015-2016,2015-16,291640002375,ROGERS ELEMENTARY,786,80,0.10178117048346055,10,0.01272264631043257,417,0.5305343511450382,90,0.11450381679389313,,,KANSAS CITY 33,MO,Jackson County,City,Primary,Regular School,False,True,790.0,48.5,16.29,787.0,0.9962
2015-2016,2015-16,291640002376,FOREIGN LANGUAGE ACADEMY,630,25,0.03968253968253968,18,0.02857142857142857,239,0.37936507936507935,43,0.06825396825396825,,,KANSAS CITY 33,MO,Jackson County,City,Primary,Regular School,False,True,624.0,40.55,15.39,621.0,0.9952
2015-2016,2015-16,291640002529,GLADSTONE ELEM.,554,63,0.11371841155234658,13,0.023465703971119134,340,0.6137184115523465,76,0.1371841155234657,,,KANSAS CITY 33,MO,Jackson County,City,Primary,Regular School,False,True,540.0,37.4,14.71,547.0,0.9945
2015-2016,2015-16,291640002530,PRIMITIVO GARCIA ELEM.,257,38,0.14785992217898833,10,0.038910505836575876,111,0.43190661478599224,48,0.1867704280155642,,,KANSAS CITY 33,MO,Jackson County,City,Primary,Regular School,False,True,255.0,21.6,11.81,252.0,0.9882
2015-2016,2015-16,291640002602,B. BANNEKER ELEM.,287,49,0.17073170731707318,9,0.0313588850174216,4,0.013937282229965157,58,0.20209059233449478,,,KANSAS CITY 33,MO,Jackson County,City,Primary,Regular School,False,True,285.0,18.4,15.49,282.0,0.9895
2015-2016,2015-16,291640002603,TRAILWOODS ELEM.,303,27,0.0891089108910891,6,0.019801980198019802,197,0.6501650165016502,33,0.10891089108910891,,,KANSAS CITY 33,MO,Jackson County,City,Primary,Regular School,False,True,302.0,21.5,14.05,299.0,0.9901
